Price,Property Type,Number Of Bedrooms,Number Of Bathrooms,Area,Location
"630,000 SAR",Apartment,5,4,172 sqm,"As Safa, Jeddah, Makkah Al Mukarramah"
"1,050,000 SAR",Villa,6,7+,200 sqm,"Al Khomrah, Jeddah, Makkah Al Mukarramah"
"650,000 SAR",Apartment,5,3,164 sqm,"Ar Rihab, Jeddah, Makkah Al Mukarramah"
"3,000,000 SAR",Villa,7+,6,563 sqm,"Al Aziziyah, Riyadh, Ar Riyadh"
"1,900,000 SAR",Villa,7+,7+,400 sqm,"As Safa, Jeddah, Makkah Al Mukarramah"
"790,000 SAR",Villa,7+,6,354 sqm,"Ad Dahi Al Sharqi, Bariduh, Al Qassim"
"630,000 SAR",Apartment,5,4,172 sqm,"As Safa, Jeddah, Makkah Al Mukarramah"
"485,000 SAR",Apartment,4,3,132 sqm,"As Safa, Jeddah, Makkah Al Mukarramah"
"481,000 SAR",Apartment,4,3,135 sqm,"As Safa, Jeddah, Makkah Al Mukarramah"
"656,000 SAR",Apartment,5,4,184 sqm,"Ash Shulah, Ad Dammam, Eastern"
"450,000 SAR",Apartment,5,5,199 sqm,"العزيزية, Al Jubail, Eastern"
"656,000 SAR",Apartment,5,4,184 sqm,"Ash Shulah, Ad Dammam, Eastern"
"599,000 SAR",Apartment,5,4,198 sqm,"طيبة, Al Jubail, Eastern"
"2,500,000 SAR",Villa,7+,7+,433 sqm,"Al Buhirat, Jeddah, Makkah Al Mukarramah"
"1,200,000 SAR",Villa,7,6,200 sqm,"Al Khomrah, Jeddah, Makkah Al Mukarramah"
"450,000 SAR",Apartment,5,5,199 sqm,"العزيزية, Al Jubail, Eastern"
"599,000 SAR",Apartment,5,4,198 sqm,"طيبة, Al Jubail, Eastern"
"570,000 SAR",Apartment,5,3,198 sqm,"Ar Rehab 3, Jazan, Jazan"
"570,000 SAR",Apartment,5,3,198 sqm,"Ar Rehab 3, Jazan, Jazan"
"350,000 SAR",Villa,7+,3,444 sqm,"Ar Rawdah, Shaqra, Ar Riyadh"
"1,550,000 SAR",Apartment,5,5,183 sqm,"Al Munisiyah, Riyadh, Ar Riyadh"
"570,000 SAR",Apartment,5,3,198 sqm,"Ar Rehab 3, Jazan, Jazan"
"570,000 SAR",Apartment,5,3,198 sqm,"Ar Rehab 3, Jazan, Jazan"
"2,500,000 SAR",Villa,7+,7+,433 sqm,"Al Buhirat, Jeddah, Makkah Al Mukarramah"
"1,300,000 SAR",Villa,7+,6,345 sqm,"الصفاء, ابو عريش - ابو عريش, Jazan"
"350,000 SAR",Villa,7+,3,444 sqm,"Ar Rawdah, Shaqra, Ar Riyadh"
"570,000 SAR",Apartment,5,3,198 sqm,"Ar Rehab 3, Jazan, Jazan"
"2,100,000 SAR",Villa,7+,6,328 sqm,"Ar Rimal, Riyadh, Ar Riyadh"
"560,000 SAR",Apartment,5,4,203 sqm,"Mansubi Al Taleem 2nd, Al Ahsa, Eastern"
"1,300,000 SAR",Villa,7+,6,345 sqm,"الصفاء, ابو عريش - ابو عريش, Jazan"
"2,100,000 SAR",Villa,7+,6,328 sqm,"Ar Rimal, Riyadh, Ar Riyadh"
"6,500,000 SAR",Villa,5,7,442 sqm,"Abhur Al Janubiyah, Jeddah, Makkah Al Mukarramah"
"3,300,000 SAR",Villa,7+,7+,750 sqm,"Al Ajaweed, Jeddah, Makkah Al Mukarramah"
"550,000 SAR",Apartment,5,3,122 sqm,"Al Wahah, Jeddah, Makkah Al Mukarramah"
"750,000 SAR",Apartment,5,3,207 sqm,"As Salam, Makah Almukaramuh, Makkah Al Mukarramah"
"3,300,000 SAR",Villa,7+,7+,750 sqm,"Al Ajaweed, Jeddah, Makkah Al Mukarramah"
"770,000 SAR",Apartment,7,6,350 sqm,"Al Masif, Khamis Mushayt, Asir"
"770,000 SAR",Apartment,7,6,350 sqm,"Al Masif, Khamis Mushayt, Asir"
"1,550,000 SAR",Apartment,5,6,206 sqm,"Al Munisiyah, Riyadh, Ar Riyadh"
"1,550,000 SAR",Apartment,5,5,183 sqm,"Al Munisiyah, Riyadh, Ar Riyadh"
"900,000 SAR",Apartment,5,4,176 sqm,"An Naim, Jeddah, Makkah Al Mukarramah"
"680,000 SAR",Apartment,5,3,161 sqm,"Al Marwah, Jeddah, Makkah Al Mukarramah"
"535,000 SAR",Apartment,6,3,165 sqm,"Umm Hablain Al Gharbia, Jeddah, Makkah Al Mukarramah"
"1,300,000 SAR",Apartment,6,3,222 sqm,"Ar Rimal, Riyadh, Ar Riyadh"
"535,000 SAR",Apartment,6,3,165 sqm,"Umm Hablain Al Gharbia, Jeddah, Makkah Al Mukarramah"
"435,000 SAR",Apartment,3,3,103 sqm,"Al Wahah, Jeddah, Makkah Al Mukarramah"
"2,400,000 SAR",Villa,7+,7+,420 sqm,"Al Bayan, Riyadh, Ar Riyadh"
"500,000 SAR",Apartment,6,4,147 sqm,"الروضة, ابو عريش - ابو عريش, Jazan"
"680,000 SAR",Apartment,5,3,161 sqm,"Al Marwah, Jeddah, Makkah Al Mukarramah"
"2,850,000 SAR",Villa,6,5,299 sqm,"Al Basatin, Jeddah, Makkah Al Mukarramah"
"3,800,000 SAR",Villa,7+,7+,400 sqm,"King Fahd, Makah Almukaramuh, Makkah Al Mukarramah"
"440,000 SAR",Apartment,5,3,174 sqm,"Al Buhayrat, Makah Almukaramuh, Makkah Al Mukarramah"
"900,000 SAR",Villa,7,5,622 sqm,"Al Maida, Al Busur, Al Qassim"
"1,300,000 SAR",Apartment,6,3,222 sqm,"Ar Rimal, Riyadh, Ar Riyadh"
"440,000 SAR",Apartment,5,3,174 sqm,"Al Buhayrat, Makah Almukaramuh, Makkah Al Mukarramah"
"860,000 SAR",Apartment,5,4,213 sqm,"Al Hamra, Al Khubar, Eastern"
"860,000 SAR",Apartment,5,4,213 sqm,"Al Hamra, Al Khubar, Eastern"
"900,000 SAR",Villa,7,5,622 sqm,"Al Maida, Al Busur, Al Qassim"
"600,000 SAR",Apartment,6,4,180 sqm,"Ash Shulah, Ad Dammam, Eastern"
"430,000 SAR",Apartment,5,3,179 sqm,"Sultanah, Abha, Asir"
"700,000 SAR",Apartment,5,4,160 sqm,"Al Marwah, Jeddah, Makkah Al Mukarramah"
"700,000 SAR",Apartment,5,4,160 sqm,"Al Marwah, Jeddah, Makkah Al Mukarramah"
"1,550,000 SAR",Villa,7+,6,420 sqm,"Al Ghadir, Abha, Asir"
"1,300,000 SAR",Apartment,6,3,222 sqm,"Ar Rimal, Riyadh, Ar Riyadh"
"450,000 SAR",Apartment,5,3,126 sqm,"Ar Rughamah, Jeddah, Makkah Al Mukarramah"
"520,000 SAR",Apartment,5,3,132 sqm,"Al Wahah, Jeddah, Makkah Al Mukarramah"
"600,000 SAR",Apartment,6,4,260 sqm,"العزيزية, Al Jubail, Eastern"
"600,000 SAR",Apartment,6,4,260 sqm,"العزيزية, Al Jubail, Eastern"
"450,000 SAR",Apartment,5,3,126 sqm,"Ar Rughamah, Jeddah, Makkah Al Mukarramah"
"520,000 SAR",Apartment,5,3,132 sqm,"Al Wahah, Jeddah, Makkah Al Mukarramah"
"600,000 SAR",Apartment,6,4,260 sqm,"العزيزية, Al Jubail, Eastern"
"1,250,000 SAR",Villa,7+,7,366 sqm,"Dahiyat Al Malik Fahd, Ad Dammam, Eastern"
"650,000 SAR",Apartment,5,3,157 sqm,"Al Sawari, Jeddah, Makkah Al Mukarramah"
"1,200,000 SAR",Apartment,5,4,215 sqm,"Ar Rimal, Riyadh, Ar Riyadh"
"750,000 SAR",Apartment,7+,4,356 sqm,"Al Jabal, Khamis Mushayt, Asir"
"750,000 SAR",Apartment,7+,4,356 sqm,"Al Jabal, Khamis Mushayt, Asir"
"1,400,000 SAR",Villa,7+,7+,300 sqm,"Ar Rahmanyah, Jeddah, Makkah Al Mukarramah"
"650,000 SAR",Apartment,5,3,157 sqm,"Al Sawari, Jeddah, Makkah Al Mukarramah"
"1,250,000 SAR",Villa,7+,7,366 sqm,"Dahiyat Al Malik Fahd, Ad Dammam, Eastern"
"1,000,000 SAR",Villa,7+,5,261 sqm,"Ar Riyadh, Jeddah, Makkah Al Mukarramah"
"750,000 SAR",Villa,7+,7,197 sqm,"Taybah, Ad Dammam, Eastern"
"1,400,000 SAR",Villa,7+,7+,300 sqm,"Ar Rahmanyah, Jeddah, Makkah Al Mukarramah"
"1,650,000 SAR",Villa,7+,7,417 sqm,"Al Urubah, Ad Dammam, Eastern"
"1,000,000 SAR",Villa,7+,5,261 sqm,"Ar Riyadh, Jeddah, Makkah Al Mukarramah"
"550,000 SAR",Apartment,6,3,179 sqm,"Mraykh, Jeddah, Makkah Al Mukarramah"
"1,250,000 SAR",Villa,7,6,220 sqm,"As Salhiyah, Jeddah, Makkah Al Mukarramah"
"800,000 SAR",Apartment,6,3,241 sqm,"Ar Rawabi, Jeddah, Makkah Al Mukarramah"
"1,150,000 SAR",Villa,7,6,400 sqm,"Al Nakhil, Al Ahsa, Eastern"
"680,000 SAR",Apartment,5,3,187 sqm,"Batha Quraysh, Makah Almukaramuh, Makkah Al Mukarramah"
"550,000 SAR",Apartment,6,3,179 sqm,"Mraykh, Jeddah, Makkah Al Mukarramah"
"680,000 SAR",Apartment,5,3,187 sqm,"Batha Quraysh, Makah Almukaramuh, Makkah Al Mukarramah"
"1,150,000 SAR",Villa,7,6,400 sqm,"Al Nakhil, Al Ahsa, Eastern"
"1,250,000 SAR",Villa,7,6,220 sqm,"As Salhiyah, Jeddah, Makkah Al Mukarramah"
"1,150,000 SAR",Villa,7+,7,405 sqm,"Al Nakhil, Al Ahsa, Eastern"
"400,000 SAR",Apartment,5,3,186 sqm,"Al Muhammadiyah 2, Jazan, Jazan"
"550,000 SAR",Apartment,5,4,152 sqm,"Al Wahah, Jeddah, Makkah Al Mukarramah"
"1,150,000 SAR",Apartment,5,4,162 sqm,"As Salamah, Jeddah, Makkah Al Mukarramah"
"1,050,000 SAR",Villa,7+,7+,250 sqm,"Dahiyat Al Malik Fahd, Ad Dammam, Eastern"
"750,000 SAR",Apartment,2,1,420 sqm,"Al Qadisiyah, Riyadh, Ar Riyadh"
"400,000 SAR",Apartment,5,3,186 sqm,"Al Muhammadiyah 2, Jazan, Jazan"
"750,000 SAR",Apartment,2,1,420 sqm,"Al Qadisiyah, Riyadh, Ar Riyadh"
"1,150,000 SAR",Apartment,5,4,162 sqm,"As Salamah, Jeddah, Makkah Al Mukarramah"
"1,050,000 SAR",Villa,7+,7+,250 sqm,"Dahiyat Al Malik Fahd, Ad Dammam, Eastern"
"670,000 SAR",Apartment,5,3,162 sqm,"An Nuzhah, Jeddah, Makkah Al Mukarramah"
"2,700,000 SAR",Villa,4,6,300 sqm,"Ash Shati, Jeddah, Makkah Al Mukarramah"
"500,000 SAR",Apartment,6,4,147 sqm,"الروضة, ابو عريش - ابو عريش, Jazan"
"700,000 SAR",Apartment,5,3,194 sqm,"Ash Shawqiyah, Makah Almukaramuh, Makkah Al Mukarramah"
"470,000 SAR",Apartment,5,3,131 sqm,"Al Wahah, Jeddah, Makkah Al Mukarramah"
"3,500,000 SAR",Villa,7+,7+,720 sqm,"Al Basatin, Jeddah, Makkah Al Mukarramah"
"435,000 SAR",Apartment,3,3,103 sqm,"Al Wahah, Jeddah, Makkah Al Mukarramah"
"470,000 SAR",Apartment,5,3,131 sqm,"Al Wahah, Jeddah, Makkah Al Mukarramah"
"1,140,000 SAR",Apartment,6,4,193 sqm,"An Nahdah, Jeddah, Makkah Al Mukarramah"
"620,000 SAR",Apartment,6,4,169 sqm,"Al Wahah, Jeddah, Makkah Al Mukarramah"
"3,500,000 SAR",Villa,7,7,338 sqm,"Qurtubah, Riyadh, Ar Riyadh"
"1,140,000 SAR",Apartment,6,4,193 sqm,"An Nahdah, Jeddah, Makkah Al Mukarramah"
"1,250,000 SAR",Villa,7+,7,310 sqm,"Al Wafa, Jeddah, Makkah Al Mukarramah"
"1,250,000 SAR",Villa,7+,7,310 sqm,"Al Wafa, Jeddah, Makkah Al Mukarramah"
"950,000 SAR",Villa,5,4,312 sqm,"Ar Riyadh, Jeddah, Makkah Al Mukarramah"
"2,400,000 SAR",Villa,7+,7+,420 sqm,"Al Bayan, Riyadh, Ar Riyadh"
"1,950,000 SAR",Villa,7,7,241 sqm,"Ash Sheraa, Jeddah, Makkah Al Mukarramah"
"2,700,000 SAR",Apartment,3,3,180 sqm,"Ash Shati, Jeddah, Makkah Al Mukarramah"
"5,500,000 SAR",Whole Building,7+,7+,529 sqm,"Ar Rawdah, Jeddah, Makkah Al Mukarramah"
"2,300,000 SAR",Villa,7+,7+,472 sqm,"Al Ajwad, Jeddah, Makkah Al Mukarramah"
"2,850,000 SAR",Villa,7,7+,390 sqm,"Abhur Ash Shamaliyah, Jeddah, Makkah Al Mukarramah"
"970,000 SAR",Villa,6,7,273 sqm,"Dahiyat Al Malik Fahd, Ad Dammam, Eastern"
"970,000 SAR",Villa,6,7,273 sqm,"Dahiyat Al Malik Fahd, Ad Dammam, Eastern"
"1,050,000 SAR",Apartment,5,4,175 sqm,"Ar Rimal, Riyadh, Ar Riyadh"
"1,050,000 SAR",Apartment,5,4,175 sqm,"Ar Rimal, Riyadh, Ar Riyadh"
"350,000 SAR",Apartment,3,2,119 sqm,"Al Jalawiyah, Ad Dammam, Eastern"
"350,000 SAR",Apartment,3,2,119 sqm,"Al Jalawiyah, Ad Dammam, Eastern"
"800,000 SAR",Apartment,4,3,190 sqm,"Al Firdaws, Ad Dammam, Eastern"
"500,000 SAR",Apartment,6,3,200 sqm,"As Safa, Jazan, Jazan"
"420,000 SAR",Apartment,5,3,130 sqm,"Mraykh, Jeddah, Makkah Al Mukarramah"
"800,000 SAR",Apartment,5,3,127 sqm,"Az Zahra, Jeddah, Makkah Al Mukarramah"
"560,000 SAR",Apartment,6,4,248 sqm,"العزيزية, Al Jubail, Eastern"
"800,000 SAR",Apartment,5,3,127 sqm,"Az Zahra, Jeddah, Makkah Al Mukarramah"
"550,000 SAR",Apartment,5,4,197 sqm,"Al Jawharah, Ad Dammam, Eastern"
"650,000 SAR",Apartment,5,3,204 sqm,"Mishrifah, Jeddah, Makkah Al Mukarramah"
"700,000 SAR",Apartment,5,3,195 sqm,"Mishrifah, Jeddah, Makkah Al Mukarramah"
"1,000,000 SAR",Apartment,6,4,224 sqm,"Mishrifah, Jeddah, Makkah Al Mukarramah"
"1,950,000 SAR",Villa,7+,6,241 sqm,"Al Bawadi, Jeddah, Makkah Al Mukarramah"
"12,000,000 SAR",Whole Building,7+,7+,719 sqm,"Al Mursalat, Makah Almukaramuh, Makkah Al Mukarramah"
"1,100,000 SAR",Villa,7+,5,399 sqm,"الروضة, Al Jubail, Eastern"
"1,350,000 SAR",Villa,7,6,553 sqm,"أم الرصف, امارة منطقة مكة المكرمة - الطائف, Makkah Al Mukarramah"
"1,100,000 SAR",Villa,7+,5,399 sqm,"الروضة, Al Jubail, Eastern"
"900,000 SAR",Villa,7+,5,373 sqm,"الورود, ابو عريش - ابو عريش, Jazan"
"650,000 SAR",Apartment,6,5,225 sqm,"Ash Shati, Jazan, Jazan"
"900,000 SAR",Villa,7+,5,373 sqm,"الورود, ابو عريش - ابو عريش, Jazan"
"3,200,000 SAR",Villa,7+,6,459 sqm,"Abhur Ash Shamaliyah, Jeddah, Makkah Al Mukarramah"
"550,000 SAR",Apartment,5,4,197 sqm,"Al Jawharah, Ad Dammam, Eastern"
"550,000 SAR",Apartment,2,2,59 sqm,"Umm Al Jud, Makah Almukaramuh, Makkah Al Mukarramah"
"750,000 SAR",Villa,7+,7,308 sqm,"Al Naqeeb Al Shamali, Bariduh, Al Qassim"
"1,140,000 SAR",Villa,7+,6,312 sqm,"Ar Riyadh, Jeddah, Makkah Al Mukarramah"
"3,200,000 SAR",Villa,7+,6,459 sqm,"Abhur Ash Shamaliyah, Jeddah, Makkah Al Mukarramah"
"1,200,000 SAR",Villa,7+,5,250 sqm,"Al Maarid, Khamis Mushayt, Asir"
"1,200,000 SAR",Villa,7+,5,250 sqm,"Al Maarid, Khamis Mushayt, Asir"
"1,600,000 SAR",Villa,7+,5,360 sqm,"Tuwaiq, Riyadh, Ar Riyadh"
"4,850,000 SAR",Villa,7+,7+,550 sqm,"Ishbiliyah, Riyadh, Ar Riyadh"
"2,700,000 SAR",Villa,7+,7+,620 sqm,"As Sanabel, Jeddah, Makkah Al Mukarramah"
"2,200,000 SAR",Villa,7+,6,382 sqm,"Ash Shulah, Ad Dammam, Eastern"
"4,000,000 SAR",Villa,2,6,450 sqm,"Al Mahdiyah, Riyadh, Ar Riyadh"
"700,000 SAR",Apartment,5,3,157 sqm,"Quba, Jeddah, Makkah Al Mukarramah"
"500,000 SAR",Apartment,5,3,209 sqm,"Ohod, Ad Dammam, Eastern"
"1,250,000 SAR",Villa,7+,7+,310 sqm,"Al Wafa, Jeddah, Makkah Al Mukarramah"
"750,000 SAR",Apartment,3,2,80 sqm,"Al Dar Al Baida, Riyadh, Ar Riyadh"
"730,000 SAR",Apartment,4,3,112 sqm,"Ar Rawdah, Jeddah, Makkah Al Mukarramah"
"1,400,000 SAR",Villa,7+,7+,460 sqm,"Mansubi Al Taleem 1st, Al Ahsa, Eastern"
"2,700,000 SAR",Villa,7+,7+,620 sqm,"As Sanabel, Jeddah, Makkah Al Mukarramah"
"1,200,000 SAR",Apartment,5,5,194 sqm,"Ar Rawdah, Jeddah, Makkah Al Mukarramah"
"630,000 SAR",Apartment,5,4,208 sqm,"As Salamah, Abha, Asir"
"450,000 SAR",Apartment,5,2,165 sqm,"Ar Rawabi, Abha, Asir"
"600,000 SAR",Apartment,5,3,134 sqm,"Al Manar, Jeddah, Makkah Al Mukarramah"
"550,000 SAR",Apartment,6,4,243 sqm,"إشبيلية, Al Jubail, Eastern"
"1,200,000 SAR",Apartment,3,3,126 sqm,"Al Qirawan, Riyadh, Ar Riyadh"
"600,000 SAR",Apartment,3,3,145 sqm,"Al Muruj, Abha, Asir"
"600,000 SAR",Apartment,3,3,145 sqm,"Al Muruj, Abha, Asir"
"575,000 SAR",Apartment,5,3,150 sqm,"Al Marwah, Jeddah, Makkah Al Mukarramah"
"1,700,000 SAR",Villa,7+,6,506 sqm,"Al Khuzama, Al Khubar, Eastern"
"3,480,000 SAR",Villa,7,6,560 sqm,"Al Qusor, Ad Dammam, Eastern"
"750,000 SAR",Villa,7+,6,334 sqm,"الرحبة, امارة منطقة مكة المكرمة - الطائف, Makkah Al Mukarramah"
"250,000 SAR",Apartment,4,3,143 sqm,"Prince Sultan, Bisha, Asir"
"540,000 SAR",Apartment,5,3,126 sqm,"Al Manar, Jeddah, Makkah Al Mukarramah"
"250,000 SAR",Apartment,4,3,143 sqm,"Prince Sultan, Bisha, Asir"
"1,550,000 SAR",Villa,7+,7+,400 sqm,"As Sawari, Al Khubar, Eastern"
"1,400,000 SAR",Apartment,6,6,240 sqm,"Al Janadriyah, Riyadh, Ar Riyadh"
"2,400,000 SAR",Villa,4,3,450 sqm,"Al Awaly, Riyadh, Ar Riyadh"
"1,400,000 SAR",Apartment,6,6,240 sqm,"Al Janadriyah, Riyadh, Ar Riyadh"
"4,500,000 SAR",Villa,4,5,307 sqm,"An Narjis, Riyadh, Ar Riyadh"
"1,550,000 SAR",Villa,7+,7+,400 sqm,"As Sawari, Al Khubar, Eastern"
"850,000 SAR",Villa,6,6,293 sqm,"الحمراء, Al Jubail, Eastern"
"2,500,000 SAR",Villa,7+,7+,504 sqm,"As Safa, Jeddah, Makkah Al Mukarramah"
"400,000 SAR",Apartment,5,3,149 sqm,"الحمراء, Al Jubail, Eastern"
"570,000 SAR",Apartment,4,3,126 sqm,"Al Wahah, Jeddah, Makkah Al Mukarramah"
"400,000 SAR",Apartment,5,3,149 sqm,"الحمراء, Al Jubail, Eastern"
"730,000 SAR",Apartment,6,5,198 sqm,"Ar Rabwah, Jeddah, Makkah Al Mukarramah"
"850,000 SAR",Villa,6,6,293 sqm,"الحمراء, Al Jubail, Eastern"
"730,000 SAR",Apartment,6,5,198 sqm,"Ar Rabwah, Jeddah, Makkah Al Mukarramah"
"570,000 SAR",Apartment,4,3,126 sqm,"Al Wahah, Jeddah, Makkah Al Mukarramah"
"1,900,000 SAR",Villa,7,6,500 sqm,"Al Lulu, Al Khubar, Eastern"
"1,200,000 SAR",Apartment,5,5,194 sqm,"Ar Rawdah, Jeddah, Makkah Al Mukarramah"
"588,000 SAR",Apartment,6,5,201 sqm,"Umm Hablain Al Gharbia, Jeddah, Makkah Al Mukarramah"
"1,500,000 SAR",Villa,7,4,312 sqm,"Al Falah, Jeddah, Makkah Al Mukarramah"
"650,000 SAR",Apartment,6,3,211 sqm,"Harat Al Bab Al Jadid, Makah Almukaramuh, Makkah Al Mukarramah"
"845,583 SAR",Apartment,5,4,180 sqm,"Al Sawari, Jeddah, Makkah Al Mukarramah"
"3,500,000 SAR",Villa,7+,7+,618 sqm,"Ad Difa, Madinah, Al Madinah Al Munawwarah"
"450,000 SAR",Apartment,5,2,165 sqm,"Ar Rawabi, Abha, Asir"
"650,000 SAR",Apartment,6,3,211 sqm,"Harat Al Bab Al Jadid, Makah Almukaramuh, Makkah Al Mukarramah"
"845,583 SAR",Apartment,5,4,180 sqm,"Al Sawari, Jeddah, Makkah Al Mukarramah"
"600,000 SAR",Apartment,6,2,173 sqm,"Asharai, Makah Almukaramuh, Makkah Al Mukarramah"
"650,000 SAR",Apartment,6,3,211 sqm,"Harat Al Bab Al Jadid, Makah Almukaramuh, Makkah Al Mukarramah"
"520,000 SAR",Apartment,5,3,204 sqm,"Al Muhammadiyah 2, Jazan, Jazan"
"1,500,000 SAR",Villa,7,4,312 sqm,"Al Falah, Jeddah, Makkah Al Mukarramah"
"588,000 SAR",Apartment,6,5,201 sqm,"Umm Hablain Al Gharbia, Jeddah, Makkah Al Mukarramah"
"3,000,000 SAR",Villa,6,5,299 sqm,"Al Basatin, Jeddah, Makkah Al Mukarramah"
"720,000 SAR",Apartment,5,3,165 sqm,"Al Faiha, Jeddah, Makkah Al Mukarramah"
"17,500,000 SAR",Whole Building,7+,7+,"1,080 sqm","Al Sahafah, Riyadh, Ar Riyadh"
"680,000 SAR",Apartment,5,3,143 sqm,"Al Sawari, Jeddah, Makkah Al Mukarramah"
"1,100,000 SAR",Villa,7+,7,357 sqm,"Al Qryniah, Jeddah, Makkah Al Mukarramah"
"1,100,000 SAR",Villa,7+,7,357 sqm,"Al Qryniah, Jeddah, Makkah Al Mukarramah"
"800,000 SAR",Villa,7+,6,362 sqm,"Al Rabwah, Ar Rass, Al Qassim"
"1,050,000 SAR",Villa,7+,7,392 sqm,"Al Qryniah, Jeddah, Makkah Al Mukarramah"
"559,000 SAR",Apartment,6,3,147 sqm,"Governmental1, Jeddah, Makkah Al Mukarramah"
"1,450,000 SAR",Apartment,6,7+,305 sqm,"Al Qadisiyah, Riyadh, Ar Riyadh"
"1,050,000 SAR",Villa,7+,7,392 sqm,"Al Qryniah, Jeddah, Makkah Al Mukarramah"
"3,200,000 SAR",Villa,7+,7+,663 sqm,"Ad Difa, Madinah, Al Madinah Al Munawwarah"
"700,000 SAR",Apartment,6,3,176 sqm,"Ar Rayaan, Jeddah, Makkah Al Mukarramah"
"700,000 SAR",Apartment,6,3,176 sqm,"Ar Rayaan, Jeddah, Makkah Al Mukarramah"
"800,000 SAR",Villa,7+,6,362 sqm,"Al Rabwah, Ar Rass, Al Qassim"
"1,650,000 SAR",Villa,7+,6,598 sqm,"Al Rabwah, Ar Rass, Al Qassim"
"1,850,000 SAR",Villa,7+,6,361 sqm,"Al Janadriyah, Riyadh, Ar Riyadh"
"680,000 SAR",Apartment,5,3,143 sqm,"Al Sawari, Jeddah, Makkah Al Mukarramah"
"620,000 SAR",Apartment,6,5,211 sqm,"Ash Shawqiyah, Makah Almukaramuh, Makkah Al Mukarramah"
"1,850,000 SAR",Villa,7+,6,361 sqm,"Al Janadriyah, Riyadh, Ar Riyadh"
"1,350,000 SAR",Villa,6,7,405 sqm,"Al Hajla Al Jadid, Makah Almukaramuh, Makkah Al Mukarramah"
"559,000 SAR",Apartment,6,3,147 sqm,"Governmental1, Jeddah, Makkah Al Mukarramah"
"1,800,000 SAR",Villa,7+,7+,450 sqm,"Al Hajla Al Jadid, Makah Almukaramuh, Makkah Al Mukarramah"
"1,450,000 SAR",Villa,7+,6,361 sqm,"Al Janadriyah, Riyadh, Ar Riyadh"
"1,100,000 SAR",Apartment,5,5,257 sqm,"Ar Rawabi, Al Khubar, Eastern"
"1,100,000 SAR",Apartment,5,5,257 sqm,"Ar Rawabi, Al Khubar, Eastern"
"450,000 SAR",Apartment,5,4,170 sqm,"Hajr, Ad Dammam, Eastern"
"515,000 SAR",Apartment,5,5,194 sqm,"Ar Rawabi, Abha, Asir"
"600,000 SAR",Apartment,5,4,226 sqm,"An Nawwariyah, Makah Almukaramuh, Makkah Al Mukarramah"
"957,000 SAR",Apartment,5,4,185 sqm,"Al Sawari, Jeddah, Makkah Al Mukarramah"
"1,350,000 SAR",Villa,6,7,405 sqm,"Al Hajla Al Jadid, Makah Almukaramuh, Makkah Al Mukarramah"
"1,800,000 SAR",Villa,7+,7+,450 sqm,"Al Hajla Al Jadid, Makah Almukaramuh, Makkah Al Mukarramah"
"510,000 SAR",Apartment,5,5,200 sqm,"Ar Rawabi, Abha, Asir"
"750,000 SAR",Apartment,6,3,166 sqm,"Al Wahah, Jeddah, Makkah Al Mukarramah"
"2,300,000 SAR",Villa,6,5,400 sqm,"Al Mahdiyah, Riyadh, Ar Riyadh"
"700,000 SAR",Apartment,5,3,174 sqm,"As Safa, Jeddah, Makkah Al Mukarramah"
"1,450,000 SAR",Apartment,6,7+,305 sqm,"Al Qadisiyah, Riyadh, Ar Riyadh"
"550,000 SAR",Apartment,5,3,197 sqm,"الرحاب, امارة منطقة مكة المكرمة - الطائف, Makkah Al Mukarramah"
"3,700,000 SAR",Villa,7+,7+,576 sqm,"Al Qadisiyah, Riyadh, Ar Riyadh"
"957,000 SAR",Apartment,5,4,185 sqm,"Al Sawari, Jeddah, Makkah Al Mukarramah"
"880,000 SAR",Villa,7,5,345 sqm,"الرحاب, امارة منطقة مكة المكرمة - الطائف, Makkah Al Mukarramah"
"880,000 SAR",Villa,7,5,345 sqm,"الرحاب, امارة منطقة مكة المكرمة - الطائف, Makkah Al Mukarramah"
"1,200,000 SAR",Villa,7+,7+,493 sqm,"Al Muhammadiyah 1, Jazan, Jazan"
"1,150,000 SAR",Villa,6,5,275 sqm,"Ar Rahmanyah, Jeddah, Makkah Al Mukarramah"
"450,000 SAR",Apartment,4,2,91 sqm,"As Salamah, Jeddah, Makkah Al Mukarramah"
"960,000 SAR",Villa,7+,7,275 sqm,"Al Amwaj, Al Khubar, Eastern"
"960,000 SAR",Villa,7+,7,275 sqm,"Al Amwaj, Al Khubar, Eastern"
"480,000 SAR",Apartment,5,4,204 sqm,"غرناطة, Al Jubail, Eastern"
"1,200,000 SAR",Villa,7+,7+,493 sqm,"Al Muhammadiyah 1, Jazan, Jazan"
"3,700,000 SAR",Villa,7+,7+,576 sqm,"Al Qadisiyah, Riyadh, Ar Riyadh"
"480,000 SAR",Apartment,5,4,204 sqm,"غرناطة, Al Jubail, Eastern"
"520,000 SAR",Apartment,5,3,145 sqm,"Al Wahah, Jeddah, Makkah Al Mukarramah"
"750,000 SAR",Apartment,5,3,136 sqm,"An Naim, Jeddah, Makkah Al Mukarramah"
"520,000 SAR",Apartment,5,3,145 sqm,"Al Wahah, Jeddah, Makkah Al Mukarramah"
"1,150,000 SAR",Villa,6,5,275 sqm,"Ar Rahmanyah, Jeddah, Makkah Al Mukarramah"
"1,700,000 SAR",Villa,7+,6,690 sqm,"Al Nakhil, Afif, Ar Riyadh"
